dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
09/04/2021,9,4,2021,5,0,Iceland,IS,ISL,364134,Europe
08/04/2021,8,4,2021,10,0,Iceland,IS,ISL,364134,Europe
07/04/2021,7,4,2021,16,0,Iceland,IS,ISL,364134,Europe
06/04/2021,6,4,2021,0,0,Iceland,IS,ISL,364134,Europe
05/04/2021,5,4,2021,0,0,Iceland,IS,ISL,364134,Europe
04/04/2021,4,4,2021,20,0,Iceland,IS,ISL,364134,Europe
03/04/2021,3,4,2021,0,0,Iceland,IS,ISL,364134,Europe
02/04/2021,2,4,2021,0,0,Iceland,IS,ISL,364134,Europe
01/04/2021,1,4,2021,11,0,Iceland,IS,ISL,364134,Europe
31/03/2021,31,3,2021,11,0,Iceland,IS,ISL,364134,Europe
30/03/2021,30,3,2021,20,0,Iceland,IS,ISL,364134,Europe
29/03/2021,29,3,2021,0,0,Iceland,IS,ISL,364134,Europe
28/03/2021,28,3,2021,0,0,Iceland,IS,ISL,364134,Europe
27/03/2021,27,3,2021,5,0,Iceland,IS,ISL,364134,Europe
26/03/2021,26,3,2021,14,0,Iceland,IS,ISL,364134,Europe
25/03/2021,25,3,2021,22,0,Iceland,IS,ISL,364134,Europe
24/03/2021,24,3,2021,3,0,Iceland,IS,ISL,364134,Europe
23/03/2021,23,3,2021,22,0,Iceland,IS,ISL,364134,Europe
22/03/2021,22,3,2021,0,0,Iceland,IS,ISL,364134,Europe
21/03/2021,21,3,2021,0,0,Iceland,IS,ISL,364134,Europe
20/03/2021,20,3,2021,6,0,Iceland,IS,ISL,364134,Europe
19/03/2021,19,3,2021,2,0,Iceland,IS,ISL,364134,Europe
18/03/2021,18,3,2021,2,0,Iceland,IS,ISL,364134,Europe
17/03/2021,17,3,2021,4,0,Iceland,IS,ISL,364134,Europe
16/03/2021,16,3,2021,11,0,Iceland,IS,ISL,364134,Europe
15/03/2021,15,3,2021,0,0,Iceland,IS,ISL,364134,Europe
14/03/2021,14,3,2021,0,0,Iceland,IS,ISL,364134,Europe
13/03/2021,13,3,2021,2,0,Iceland,IS,ISL,364134,Europe
12/03/2021,12,3,2021,1,0,Iceland,IS,ISL,364134,Europe
11/03/2021,11,3,2021,2,0,Iceland,IS,ISL,364134,Europe
10/03/2021,10,3,2021,3,0,Iceland,IS,ISL,364134,Europe
09/03/2021,9,3,2021,5,0,Iceland,IS,ISL,364134,Europe
08/03/2021,8,3,2021,0,0,Iceland,IS,ISL,364134,Europe
07/03/2021,7,3,2021,0,0,Iceland,IS,ISL,364134,Europe
06/03/2021,6,3,2021,1,0,Iceland,IS,ISL,364134,Europe
05/03/2021,5,3,2021,0,0,Iceland,IS,ISL,364134,Europe
04/03/2021,4,3,2021,3,0,Iceland,IS,ISL,364134,Europe
03/03/2021,3,3,2021,1,0,Iceland,IS,ISL,364134,Europe
02/03/2021,2,3,2021,5,0,Iceland,IS,ISL,364134,Europe
01/03/2021,1,3,2021,6049,29,Iceland,IS,ISL,364134,Europe
20/05/2021,20,5,2021,503,0,Ireland,IE,IRL,4964440,Europe
19/05/2021,19,5,2021,358,0,Ireland,IE,IRL,4964440,Europe
18/05/2021,18,5,2021,360,0,Ireland,IE,IRL,4964440,Europe
17/05/2021,17,5,2021,0,0,Ireland,IE,IRL,4964440,Europe
16/05/2021,16,5,2021,0,0,Ireland,IE,IRL,4964440,Europe
15/05/2021,15,5,2021,420,4,Ireland,IE,IRL,4964440,Europe
14/05/2021,14,5,2021,437,0,Ireland,IE,IRL,4964440,Europe
13/05/2021,13,5,2021,446,8,Ireland,IE,IRL,4964440,Europe
12/05/2021,12,5,2021,378,8,Ireland,IE,IRL,4964440,Europe
11/05/2021,11,5,2021,380,0,Ireland,IE,IRL,4964440,Europe
10/05/2021,10,5,2021,506,2,Ireland,IE,IRL,4964440,Europe
09/05/2021,9,5,2021,399,1,Ireland,IE,IRL,4964440,Europe
08/05/2021,8,5,2021,430,-3,Ireland,IE,IRL,4964440,Europe
07/05/2021,7,5,2021,387,6,Ireland,IE,IRL,4964440,Europe
06/05/2021,6,5,2021,415,7,Ireland,IE,IRL,4964440,Europe
05/05/2021,5,5,2021,382,2,Ireland,IE,IRL,4964440,Europe
04/05/2021,4,5,2021,452,0,Ireland,IE,IRL,4964440,Europe
03/05/2021,3,5,2021,401,0,Ireland,IE,IRL,4964440,Europe
02/05/2021,2,5,2021,567,3,Ireland,IE,IRL,4964440,Europe
01/05/2021,1,5,2021,544,4,Ireland,IE,IRL,4964440,Europe
30/04/2021,30,4,2021,469,3,Ireland,IE,IRL,4964440,Europe
29/04/2021,29,4,2021,368,12,Ireland,IE,IRL,4964440,Europe
28/04/2021,28,4,2021,420,10,Ireland,IE,IRL,4964440,Europe
27/04/2021,27,4,2021,436,1,Ireland,IE,IRL,4964440,Europe
26/04/2021,26,4,2021,429,1,Ireland,IE,IRL,4964440,Europe
25/04/2021,25,4,2021,461,5,Ireland,IE,IRL,4964440,Europe
24/04/2021,24,4,2021,433,1,Ireland,IE,IRL,4964440,Europe
23/04/2021,23,4,2021,615,10,Ireland,IE,IRL,4964440,Europe
22/04/2021,22,4,2021,398,9,Ireland,IE,IRL,4964440,Europe
21/04/2021,21,4,2021,386,11,Ireland,IE,IRL,4964440,Europe
20/04/2021,20,4,2021,403,0,Ireland,IE,IRL,4964440,Europe
19/04/2021,19,4,2021,270,1,Ireland,IE,IRL,4964440,Europe
18/04/2021,18,4,2021,419,4,Ireland,IE,IRL,4964440,Europe
17/04/2021,17,4,2021,417,11,Ireland,IE,IRL,4964440,Europe
16/04/2021,16,4,2021,297,8,Ireland,IE,IRL,4964440,Europe
15/04/2021,15,4,2021,421,9,Ireland,IE,IRL,4964440,Europe
14/04/2021,14,4,2021,354,18,Ireland,IE,IRL,4964440,Europe
13/04/2021,13,4,2021,385,0,Ireland,IE,IRL,4964440,Europe
12/04/2021,12,4,2021,302,2,Ireland,IE,IRL,4964440,Europe
11/04/2021,11,4,2021,451,14,Ireland,IE,IRL,4964440,Europe
10/04/2021,10,4,2021,469,32,Ireland,IE,IRL,4964440,Europe
09/04/2021,9,4,2021,398,5,Ireland,IE,IRL,4964440,Europe
08/04/2021,8,4,2021,418,5,Ireland,IE,IRL,4964440,Europe
07/04/2021,7,4,2021,441,9,Ireland,IE,IRL,4964440,Europe
06/04/2021,6,4,2021,318,0,Ireland,IE,IRL,4964440,Europe
05/04/2021,5,4,2021,453,3,Ireland,IE,IRL,4964440,Europe
04/04/2021,4,4,2021,508,2,Ireland,IE,IRL,4964440,Europe
03/04/2021,3,4,2021,587,8,Ireland,IE,IRL,4964440,Europe
02/04/2021,2,4,2021,746,18,Ireland,IE,IRL,4964440,Europe
01/04/2021,1,4,2021,410,6,Ireland,IE,IRL,4964440,Europe
31/03/2021,31,3,2021,366,14,Ireland,IE,IRL,4964440,Europe
30/03/2021,30,3,2021,537,1,Ireland,IE,IRL,4964440,Europe
29/03/2021,29,3,2021,604,13,Ireland,IE,IRL,4964440,Europe
28/03/2021,28,3,2021,610,2,Ireland,IE,IRL,4964440,Europe
27/03/2021,27,3,2021,569,20,Ireland,IE,IRL,4964440,Europe
26/03/2021,26,3,2021,594,3,Ireland,IE,IRL,4964440,Europe
25/03/2021,25,3,2021,680,18,Ireland,IE,IRL,4964440,Europe
24/03/2021,24,3,2021,365,22,Ireland,IE,IRL,4964440,Europe
23/03/2021,23,3,2021,520,1,Ireland,IE,IRL,4964440,Europe
22/03/2021,22,3,2021,768,2,Ireland,IE,IRL,4964440,Europe
21/03/2021,21,3,2021,525,9,Ireland,IE,IRL,4964440,Europe
20/03/2021,20,3,2021,510,10,Ireland,IE,IRL,4964440,Europe
19/03/2021,19,3,2021,581,0,Ireland,IE,IRL,4964440,Europe
18/03/2021,18,3,2021,552,14,Ireland,IE,IRL,4964440,Europe
17/03/2021,17,3,2021,347,18,Ireland,IE,IRL,4964440,Europe
16/03/2021,16,3,2021,575,0,Ireland,IE,IRL,4964440,Europe
15/03/2021,15,3,2021,383,0,Ireland,IE,IRL,4964440,Europe
14/03/2021,14,3,2021,538,16,Ireland,IE,IRL,4964440,Europe
13/03/2021,13,3,2021,641,9,Ireland,IE,IRL,4964440,Europe
12/03/2021,12,3,2021,591,10,Ireland,IE,IRL,4964440,Europe
11/03/2021,11,3,2021,631,47,Ireland,IE,IRL,4964440,Europe
10/03/2021,10,3,2021,306,30,Ireland,IE,IRL,4964440,Europe
09/03/2021,9,3,2021,432,0,Ireland,IE,IRL,4964440,Europe
08/03/2021,8,3,2021,520,3,Ireland,IE,IRL,4964440,Europe
07/03/2021,7,3,2021,530,14,Ireland,IE,IRL,4964440,Europe
06/03/2021,6,3,2021,520,9,Ireland,IE,IRL,4964440,Europe
05/03/2021,5,3,2021,460,39,Ireland,IE,IRL,4964440,Europe
04/03/2021,4,3,2021,559,24,Ireland,IE,IRL,4964440,Europe
03/03/2021,3,3,2021,357,14,Ireland,IE,IRL,4964440,Europe
02/03/2021,2,3,2021,681,0,Ireland,IE,IRL,4964440,Europe
01/03/2021,1,3,2021,219592,4319,Ireland,IE,IRL,4964440,Europe
20/05/2021,20,5,2021,5500,149,Italy,IT,ITA,59641488,Europe
19/05/2021,19,5,2021,4449,201,Italy,IT,ITA,59641488,Europe
18/05/2021,18,5,2021,3454,140,Italy,IT,ITA,59641488,Europe
17/05/2021,17,5,2021,5748,93,Italy,IT,ITA,59641488,Europe
16/05/2021,16,5,2021,6652,136,Italy,IT,ITA,59641488,Europe
15/05/2021,15,5,2021,7562,182,Italy,IT,ITA,59641488,Europe
14/05/2021,14,5,2021,8082,201,Italy,IT,ITA,59641488,Europe
13/05/2021,13,5,2021,7848,262,Italy,IT,ITA,59641488,Europe
12/05/2021,12,5,2021,6943,251,Italy,IT,ITA,59641488,Europe
11/05/2021,11,5,2021,5077,198,Italy,IT,ITA,59641488,Europe
10/05/2021,10,5,2021,8289,139,Italy,IT,ITA,59641488,Europe
09/05/2021,9,5,2021,10174,224,Italy,IT,ITA,59641488,Europe
08/05/2021,8,5,2021,10549,207,Italy,IT,ITA,59641488,Europe
07/05/2021,7,5,2021,11798,258,Italy,IT,ITA,59641488,Europe
06/05/2021,6,5,2021,10579,267,Italy,IT,ITA,59641488,Europe
05/05/2021,5,5,2021,9113,305,Italy,IT,ITA,59641488,Europe
04/05/2021,4,5,2021,5946,256,Italy,IT,ITA,59641488,Europe
03/05/2021,3,5,2021,9145,144,Italy,IT,ITA,59641488,Europe
02/05/2021,2,5,2021,12964,226,Italy,IT,ITA,59641488,Europe
01/05/2021,1,5,2021,13445,263,Italy,IT,ITA,59641488,Europe
30/04/2021,30,4,2021,14314,288,Italy,IT,ITA,59641488,Europe
29/04/2021,29,4,2021,13382,344,Italy,IT,ITA,59641488,Europe
28/04/2021,28,4,2021,10398,373,Italy,IT,ITA,59641488,Europe
27/04/2021,27,4,2021,8440,301,Italy,IT,ITA,59641488,Europe
26/04/2021,26,4,2021,13157,217,Italy,IT,ITA,59641488,Europe
25/04/2021,25,4,2021,13814,322,Italy,IT,ITA,59641488,Europe
24/04/2021,24,4,2021,14758,342,Italy,IT,ITA,59641488,Europe
23/04/2021,23,4,2021,16046,360,Italy,IT,ITA,59641488,Europe
22/04/2021,22,4,2021,13836,364,Italy,IT,ITA,59641488,Europe
21/04/2021,21,4,2021,12069,390,Italy,IT,ITA,59641488,Europe
20/04/2021,20,4,2021,8863,316,Italy,IT,ITA,59641488,Europe
19/04/2021,19,4,2021,12688,251,Italy,IT,ITA,59641488,Europe
18/04/2021,18,4,2021,15364,310,Italy,IT,ITA,59641488,Europe
17/04/2021,17,4,2021,15923,429,Italy,IT,ITA,59641488,Europe
16/04/2021,16,4,2021,16963,380,Italy,IT,ITA,59641488,Europe
15/04/2021,15,4,2021,16160,469,Italy,IT,ITA,59641488,Europe
14/04/2021,14,4,2021,13439,476,Italy,IT,ITA,59641488,Europe
13/04/2021,13,4,2021,9780,358,Italy,IT,ITA,59641488,Europe
12/04/2021,12,4,2021,15737,331,Italy,IT,ITA,59641488,Europe
11/04/2021,11,4,2021,17551,344,Italy,IT,ITA,59641488,Europe
10/04/2021,10,4,2021,18924,718,Italy,IT,ITA,59641488,Europe
09/04/2021,9,4,2021,17209,487,Italy,IT,ITA,59641488,Europe
08/04/2021,8,4,2021,13686,627,Italy,IT,ITA,59641488,Europe
07/04/2021,7,4,2021,7763,421,Italy,IT,ITA,59641488,Europe
06/04/2021,6,4,2021,10680,296,Italy,IT,ITA,59641488,Europe
05/04/2021,5,4,2021,18017,326,Italy,IT,ITA,59641488,Europe
04/04/2021,4,4,2021,21247,376,Italy,IT,ITA,59641488,Europe
03/04/2021,3,4,2021,21917,481,Italy,IT,ITA,59641488,Europe
02/04/2021,2,4,2021,22184,501,Italy,IT,ITA,59641488,Europe
01/04/2021,1,4,2021,23887,467,Italy,IT,ITA,59641488,Europe
31/03/2021,31,3,2021,16055,529,Italy,IT,ITA,59641488,Europe
30/03/2021,30,3,2021,12900,417,Italy,IT,ITA,59641488,Europe
29/03/2021,29,3,2021,19604,297,Italy,IT,ITA,59641488,Europe
28/03/2021,28,3,2021,23834,380,Italy,IT,ITA,59641488,Europe
27/03/2021,27,3,2021,24076,457,Italy,IT,ITA,59641488,Europe
26/03/2021,26,3,2021,23681,460,Italy,IT,ITA,59641488,Europe
25/03/2021,25,3,2021,21246,460,Italy,IT,ITA,59641488,Europe
24/03/2021,24,3,2021,18739,551,Italy,IT,ITA,59641488,Europe
23/03/2021,23,3,2021,24501,386,Italy,IT,ITA,59641488,Europe
22/03/2021,22,3,2021,20045,300,Italy,IT,ITA,59641488,Europe
21/03/2021,21,3,2021,23913,401,Italy,IT,ITA,59641488,Europe
20/03/2021,20,3,2021,25707,386,Italy,IT,ITA,59641488,Europe
19/03/2021,19,3,2021,24901,423,Italy,IT,ITA,59641488,Europe
18/03/2021,18,3,2021,23040,431,Italy,IT,ITA,59641488,Europe
17/03/2021,17,3,2021,20376,502,Italy,IT,ITA,59641488,Europe
16/03/2021,16,3,2021,15252,354,Italy,IT,ITA,59641488,Europe
15/03/2021,15,3,2021,21304,264,Italy,IT,ITA,59641488,Europe
14/03/2021,14,3,2021,26031,317,Italy,IT,ITA,59641488,Europe
13/03/2021,13,3,2021,26790,380,Italy,IT,ITA,59641488,Europe
12/03/2021,12,3,2021,25649,373,Italy,IT,ITA,59641488,Europe
11/03/2021,11,3,2021,22275,332,Italy,IT,ITA,59641488,Europe
10/03/2021,10,3,2021,19725,376,Italy,IT,ITA,59641488,Europe
09/03/2021,9,3,2021,13882,318,Italy,IT,ITA,59641488,Europe
08/03/2021,8,3,2021,20724,207,Italy,IT,ITA,59641488,Europe
07/03/2021,7,3,2021,23633,307,Italy,IT,ITA,59641488,Europe
06/03/2021,6,3,2021,24010,297,Italy,IT,ITA,59641488,Europe
05/03/2021,5,3,2021,22845,339,Italy,IT,ITA,59641488,Europe
04/03/2021,4,3,2021,20840,347,Italy,IT,ITA,59641488,Europe
03/03/2021,3,3,2021,17063,343,Italy,IT,ITA,59641488,Europe
02/03/2021,2,3,2021,13106,246,Italy,IT,ITA,59641488,Europe
01/03/2021,1,3,2021,2925265,97699,Italy,IT,ITA,59641488,Europe
20/05/2021,20,5,2021,609,18,Latvia,LV,LVA,1907675,Europe
19/05/2021,19,5,2021,563,11,Latvia,LV,LVA,1907675,Europe
18/05/2021,18,5,2021,147,3,Latvia,LV,LVA,1907675,Europe
17/05/2021,17,5,2021,381,9,Latvia,LV,LVA,1907675,Europe
16/05/2021,16,5,2021,544,9,Latvia,LV,LVA,1907675,Europe
15/05/2021,15,5,2021,666,8,Latvia,LV,LVA,1907675,Europe
14/05/2021,14,5,2021,698,17,Latvia,LV,LVA,1907675,Europe
13/05/2021,13,5,2021,729,6,Latvia,LV,LVA,1907675,Europe
12/05/2021,12,5,2021,659,4,Latvia,LV,LVA,1907675,Europe
11/05/2021,11,5,2021,338,1,Latvia,LV,LVA,1907675,Europe
10/05/2021,10,5,2021,632,4,Latvia,LV,LVA,1907675,Europe
09/05/2021,9,5,2021,786,11,Latvia,LV,LVA,1907675,Europe
08/05/2021,8,5,2021,1036,19,Latvia,LV,LVA,1907675,Europe
07/05/2021,7,5,2021,773,12,Latvia,LV,LVA,1907675,Europe
06/05/2021,6,5,2021,358,7,Latvia,LV,LVA,1907675,Europe
05/05/2021,5,5,2021,425,5,Latvia,LV,LVA,1907675,Europe
04/05/2021,4,5,2021,203,10,Latvia,LV,LVA,1907675,Europe
03/05/2021,3,5,2021,380,5,Latvia,LV,LVA,1907675,Europe
02/05/2021,2,5,2021,812,8,Latvia,LV,LVA,1907675,Europe
01/05/2021,1,5,2021,763,6,Latvia,LV,LVA,1907675,Europe
30/04/2021,30,4,2021,696,7,Latvia,LV,LVA,1907675,Europe
29/04/2021,29,4,2021,967,8,Latvia,LV,LVA,1907675,Europe
28/04/2021,28,4,2021,596,4,Latvia,LV,LVA,1907675,Europe
27/04/2021,27,4,2021,220,4,Latvia,LV,LVA,1907675,Europe
26/04/2021,26,4,2021,361,1,Latvia,LV,LVA,1907675,Europe
25/04/2021,25,4,2021,711,7,Latvia,LV,LVA,1907675,Europe
24/04/2021,24,4,2021,683,6,Latvia,LV,LVA,1907675,Europe
23/04/2021,23,4,2021,578,9,Latvia,LV,LVA,1907675,Europe
22/04/2021,22,4,2021,759,8,Latvia,LV,LVA,1907675,Europe
21/04/2021,21,4,2021,688,15,Latvia,LV,LVA,1907675,Europe
20/04/2021,20,4,2021,202,3,Latvia,LV,LVA,1907675,Europe
19/04/2021,19,4,2021,337,5,Latvia,LV,LVA,1907675,Europe
18/04/2021,18,4,2021,654,6,Latvia,LV,LVA,1907675,Europe
17/04/2021,17,4,2021,612,12,Latvia,LV,LVA,1907675,Europe
16/04/2021,16,4,2021,643,11,Latvia,LV,LVA,1907675,Europe
15/04/2021,15,4,2021,733,17,Latvia,LV,LVA,1907675,Europe
14/04/2021,14,4,2021,537,12,Latvia,LV,LVA,1907675,Europe
13/04/2021,13,4,2021,210,4,Latvia,LV,LVA,1907675,Europe
12/04/2021,12,4,2021,368,0,Latvia,LV,LVA,1907675,Europe
11/04/2021,11,4,2021,666,5,Latvia,LV,LVA,1907675,Europe
10/04/2021,10,4,2021,658,18,Latvia,LV,LVA,1907675,Europe
09/04/2021,9,4,2021,740,17,Latvia,LV,LVA,1907675,Europe
08/04/2021,8,4,2021,643,9,Latvia,LV,LVA,1907675,Europe
07/04/2021,7,4,2021,309,3,Latvia,LV,LVA,1907675,Europe
06/04/2021,6,4,2021,119,3,Latvia,LV,LVA,1907675,Europe
05/04/2021,5,4,2021,238,8,Latvia,LV,LVA,1907675,Europe
04/04/2021,4,4,2021,279,1,Latvia,LV,LVA,1907675,Europe
03/04/2021,3,4,2021,587,9,Latvia,LV,LVA,1907675,Europe
02/04/2021,2,4,2021,638,14,Latvia,LV,LVA,1907675,Europe
01/04/2021,1,4,2021,630,6,Latvia,LV,LVA,1907675,Europe
31/03/2021,31,3,2021,526,10,Latvia,LV,LVA,1907675,Europe
30/03/2021,30,3,2021,167,5,Latvia,LV,LVA,1907675,Europe
29/03/2021,29,3,2021,324,6,Latvia,LV,LVA,1907675,Europe
28/03/2021,28,3,2021,602,5,Latvia,LV,LVA,1907675,Europe
27/03/2021,27,3,2021,638,3,Latvia,LV,LVA,1907675,Europe
26/03/2021,26,3,2021,606,13,Latvia,LV,LVA,1907675,Europe
25/03/2021,25,3,2021,776,11,Latvia,LV,LVA,1907675,Europe
24/03/2021,24,3,2021,508,12,Latvia,LV,LVA,1907675,Europe
23/03/2021,23,3,2021,177,2,Latvia,LV,LVA,1907675,Europe
22/03/2021,22,3,2021,260,5,Latvia,LV,LVA,1907675,Europe
21/03/2021,21,3,2021,625,10,Latvia,LV,LVA,1907675,Europe
20/03/2021,20,3,2021,622,10,Latvia,LV,LVA,1907675,Europe
19/03/2021,19,3,2021,482,12,Latvia,LV,LVA,1907675,Europe
18/03/2021,18,3,2021,818,12,Latvia,LV,LVA,1907675,Europe
17/03/2021,17,3,2021,645,8,Latvia,LV,LVA,1907675,Europe
16/03/2021,16,3,2021,176,2,Latvia,LV,LVA,1907675,Europe
15/03/2021,15,3,2021,297,10,Latvia,LV,LVA,1907675,Europe
14/03/2021,14,3,2021,578,11,Latvia,LV,LVA,1907675,Europe
13/03/2021,13,3,2021,632,9,Latvia,LV,LVA,1907675,Europe
12/03/2021,12,3,2021,638,11,Latvia,LV,LVA,1907675,Europe
11/03/2021,11,3,2021,639,21,Latvia,LV,LVA,1907675,Europe
10/03/2021,10,3,2021,472,6,Latvia,LV,LVA,1907675,Europe
09/03/2021,9,3,2021,194,4,Latvia,LV,LVA,1907675,Europe
08/03/2021,8,3,2021,322,8,Latvia,LV,LVA,1907675,Europe
07/03/2021,7,3,2021,595,7,Latvia,LV,LVA,1907675,Europe
06/03/2021,6,3,2021,746,14,Latvia,LV,LVA,1907675,Europe
05/03/2021,5,3,2021,646,12,Latvia,LV,LVA,1907675,Europe
04/03/2021,4,3,2021,919,16,Latvia,LV,LVA,1907675,Europe
03/03/2021,3,3,2021,645,17,Latvia,LV,LVA,1907675,Europe
02/03/2021,2,3,2021,272,3,Latvia,LV,LVA,1907675,Europe
01/03/2021,1,3,2021,86186,1618,Latvia,LV,LVA,1907675,Europe
20/05/2021,20,5,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
19/05/2021,19,5,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
18/05/2021,18,5,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
17/05/2021,17,5,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
16/05/2021,16,5,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
15/05/2021,15,5,2021,3,0,Liechtenstein,LI,LIE,38747,Europe
14/05/2021,14,5,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
13/05/2021,13,5,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
12/05/2021,12,5,2021,3,0,Liechtenstein,LI,LIE,38747,Europe
11/05/2021,11,5,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
10/05/2021,10,5,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
09/05/2021,9,5,2021,3,0,Liechtenstein,LI,LIE,38747,Europe
08/05/2021,8,5,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
07/05/2021,7,5,2021,2,1,Liechtenstein,LI,LIE,38747,Europe
06/05/2021,6,5,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
05/05/2021,5,5,2021,8,0,Liechtenstein,LI,LIE,38747,Europe
04/05/2021,4,5,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
03/05/2021,3,5,2021,6,0,Liechtenstein,LI,LIE,38747,Europe
02/05/2021,2,5,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
01/05/2021,1,5,2021,10,0,Liechtenstein,LI,LIE,38747,Europe
30/04/2021,30,4,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
29/04/2021,29,4,2021,13,0,Liechtenstein,LI,LIE,38747,Europe
28/04/2021,28,4,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
27/04/2021,27,4,2021,18,0,Liechtenstein,LI,LIE,38747,Europe
26/04/2021,26,4,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
25/04/2021,25,4,2021,18,0,Liechtenstein,LI,LIE,38747,Europe
24/04/2021,24,4,2021,11,0,Liechtenstein,LI,LIE,38747,Europe
23/04/2021,23,4,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
22/04/2021,22,4,2021,2,1,Liechtenstein,LI,LIE,38747,Europe
21/04/2021,21,4,2021,13,0,Liechtenstein,LI,LIE,38747,Europe
20/04/2021,20,4,2021,13,0,Liechtenstein,LI,LIE,38747,Europe
19/04/2021,19,4,2021,10,0,Liechtenstein,LI,LIE,38747,Europe
18/04/2021,18,4,2021,9,0,Liechtenstein,LI,LIE,38747,Europe
17/04/2021,17,4,2021,14,0,Liechtenstein,LI,LIE,38747,Europe
16/04/2021,16,4,2021,10,0,Liechtenstein,LI,LIE,38747,Europe
15/04/2021,15,4,2021,10,0,Liechtenstein,LI,LIE,38747,Europe
14/04/2021,14,4,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
13/04/2021,13,4,2021,14,0,Liechtenstein,LI,LIE,38747,Europe
12/04/2021,12,4,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
11/04/2021,11,4,2021,15,0,Liechtenstein,LI,LIE,38747,Europe
10/04/2021,10,4,2021,16,0,Liechtenstein,LI,LIE,38747,Europe
09/04/2021,9,4,2021,8,0,Liechtenstein,LI,LIE,38747,Europe
08/04/2021,8,4,2021,12,0,Liechtenstein,LI,LIE,38747,Europe
07/04/2021,7,4,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
06/04/2021,6,4,2021,0,0,Liechtenstein,LI,LIE,38747,Europe
05/04/2021,5,4,2021,12,0,Liechtenstein,LI,LIE,38747,Europe
04/04/2021,4,4,2021,6,0,Liechtenstein,LI,LIE,38747,Europe
03/04/2021,3,4,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
02/04/2021,2,4,2021,3,0,Liechtenstein,LI,LIE,38747,Europe
01/04/2021,1,4,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
31/03/2021,31,3,2021,6,0,Liechtenstein,LI,LIE,38747,Europe
30/03/2021,30,3,2021,0,0,Liechtenstein,LI,LIE,38747,Europe
29/03/2021,29,3,2021,6,0,Liechtenstein,LI,LIE,38747,Europe
28/03/2021,28,3,2021,9,0,Liechtenstein,LI,LIE,38747,Europe
27/03/2021,27,3,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
26/03/2021,26,3,2021,3,0,Liechtenstein,LI,LIE,38747,Europe
25/03/2021,25,3,2021,6,0,Liechtenstein,LI,LIE,38747,Europe
24/03/2021,24,3,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
23/03/2021,23,3,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
22/03/2021,22,3,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
21/03/2021,21,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
20/03/2021,20,3,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
19/03/2021,19,3,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
18/03/2021,18,3,2021,4,0,Liechtenstein,LI,LIE,38747,Europe
17/03/2021,17,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
16/03/2021,16,3,2021,3,1,Liechtenstein,LI,LIE,38747,Europe
15/03/2021,15,3,2021,0,0,Liechtenstein,LI,LIE,38747,Europe
14/03/2021,14,3,2021,10,0,Liechtenstein,LI,LIE,38747,Europe
13/03/2021,13,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
12/03/2021,12,3,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
11/03/2021,11,3,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
10/03/2021,10,3,2021,0,0,Liechtenstein,LI,LIE,38747,Europe
09/03/2021,9,3,2021,2,1,Liechtenstein,LI,LIE,38747,Europe
08/03/2021,8,3,2021,2,0,Liechtenstein,LI,LIE,38747,Europe
07/03/2021,7,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
06/03/2021,6,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
05/03/2021,5,3,2021,6,0,Liechtenstein,LI,LIE,38747,Europe
04/03/2021,4,3,2021,5,0,Liechtenstein,LI,LIE,38747,Europe
03/03/2021,3,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
02/03/2021,2,3,2021,1,0,Liechtenstein,LI,LIE,38747,Europe
