location_id,location_name,parent_id,level,gbd_region_id,gbd_region_name,gbd_super_region_id,gbd_super_region_name,measure_name,metric_id,metric_name,mean_value,lower_ci,upper_ci
4872,Tripura,163,4,159,South Asia,158,South Asia,excess_deaths,1,Number,9260,6780,10500
4872,Tripura,163,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,123.5,90.5,140.5
4872,Tripura,163,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,11.21,8.21,12.75
4872,Tripura,163,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,826,NA,NA
4873,Uttar Pradesh,163,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,4.8,NA,NA
4873,Uttar Pradesh,163,4,159,South Asia,158,South Asia,excess_deaths,1,Number,517000,418000,602000
4873,Uttar Pradesh,163,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,108.2,87.4,125.8
4873,Uttar Pradesh,163,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,22.58,18.24,26.27
4873,Uttar Pradesh,163,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,22900,NA,NA
4874,Uttarakhand,163,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,32.5,NA,NA
4874,Uttarakhand,163,4,159,South Asia,158,South Asia,excess_deaths,1,Number,65000,51200,75700
4874,Uttarakhand,163,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,284.6,224.1,331.5
4874,Uttarakhand,163,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,8.77,6.9,10.21
4874,Uttarakhand,163,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,7420,NA,NA
4875,West Bengal,163,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,10.5,NA,NA
4875,West Bengal,163,4,159,South Asia,158,South Asia,excess_deaths,1,Number,220000,132000,254000
4875,West Bengal,163,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,116.7,70.2,134.9
4875,West Bengal,163,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,11.14,6.7,12.87
4875,West Bengal,163,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,19800,NA,NA
164,Nepal,159,3,159,South Asia,158,South Asia,covid_death_rate,3,Rate,19.1,NA,NA
164,Nepal,159,3,159,South Asia,158,South Asia,excess_deaths,1,Number,123000,107000,142000
164,Nepal,159,3,159,South Asia,158,South Asia,excess_death_rate,3,Rate,202.5,175.9,232.7
164,Nepal,159,3,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,10.61,9.22,12.2
164,Nepal,159,3,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,11600,NA,NA
165,Pakistan,159,3,159,South Asia,158,South Asia,covid_death_rate,3,Rate,6.6,NA,NA
165,Pakistan,159,3,159,South Asia,158,South Asia,excess_deaths,1,Number,664000,498000,847000
165,Pakistan,159,3,159,South Asia,158,South Asia,excess_death_rate,3,Rate,152.6,114.3,194.7
165,Pakistan,159,3,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,22.99,17.22,29.32
165,Pakistan,159,3,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,28900,NA,NA
53615,Azad Jammu & Kashmir,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,9.8,NA,NA
53615,Azad Jammu & Kashmir,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,12900,10200,16600
53615,Azad Jammu & Kashmir,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,170.3,134.3,218.2
53615,Azad Jammu & Kashmir,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,17.35,13.68,22.22
53615,Azad Jammu & Kashmir,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,746,NA,NA
53616,Balochistan,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,1.4,NA,NA
53616,Balochistan,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,18100,10500,26500
53616,Balochistan,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,67.8,39.5,99.3
53616,Balochistan,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,49.64,28.94,72.74
53616,Balochistan,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,364,NA,NA
53617,Gilgit-Baltistan,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,5.3,NA,NA
53617,Gilgit-Baltistan,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,5120,3470,6820
53617,Gilgit-Baltistan,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,146.8,99.5,195.3
53617,Gilgit-Baltistan,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,27.53,18.67,36.65
53617,Gilgit-Baltistan,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,186,NA,NA
53618,Islamabad Capital Territory,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,22.8,NA,NA
53618,Islamabad Capital Territory,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,3790,2960,4600
53618,Islamabad Capital Territory,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,89.2,69.7,108.2
53618,Islamabad Capital Territory,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,3.92,3.07,4.75
53618,Islamabad Capital Territory,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,967,NA,NA
53619,Khyber Pakhtunkhwa,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,8,NA,NA
53619,Khyber Pakhtunkhwa,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,186000,118000,262000
53619,Khyber Pakhtunkhwa,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,252.8,159.4,355.4
53619,Khyber Pakhtunkhwa,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,31.44,19.83,44.21
53619,Khyber Pakhtunkhwa,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,5930,NA,NA
53620,Punjab,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,5.9,NA,NA
53620,Punjab,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,313000,230000,403000
53620,Punjab,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,141.1,103.5,181.4
53620,Punjab,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,23.98,17.59,30.82
53620,Punjab,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,13100,NA,NA
53621,Sindh,165,4,159,South Asia,158,South Asia,covid_death_rate,3,Rate,7.8,NA,NA
53621,Sindh,165,4,159,South Asia,158,South Asia,excess_deaths,1,Number,125000,96700,159000
53621,Sindh,165,4,159,South Asia,158,South Asia,excess_death_rate,3,Rate,127.7,99.2,162.9
53621,Sindh,165,4,159,South Asia,158,South Asia,ratio_excess_over_covid,NA,NA,16.3,12.66,20.78
53621,Sindh,165,4,159,South Asia,158,South Asia,reported_covid_deaths,1,Number,7640,NA,NA
4,"Southeast Asia, east Asia, and Oceania",1,1,NA,,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,7.5,NA,NA
4,"Southeast Asia, east Asia, and Oceania",1,1,NA,,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,1250000,1060000,1500000
4,"Southeast Asia, east Asia, and Oceania",1,1,NA,,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,28.6,24.2,34.3
4,"Southeast Asia, east Asia, and Oceania",1,1,NA,,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,3.79,3.22,4.55
4,"Southeast Asia, east Asia, and Oceania",1,1,NA,,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,329000,NA,NA
5,East Asia,4,2,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,0.2,NA,NA
5,East Asia,4,2,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,15500,4320,27900
5,East Asia,4,2,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,0.5,0.1,0.9
5,East Asia,4,2,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,2.69,0.75,4.85
5,East Asia,4,2,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,5760,NA,NA
6,China,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,0.2,NA,NA
6,China,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,17900,7540,30100
6,China,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,0.6,0.3,1
6,China,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,3.71,1.56,6.25
6,China,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,4820,NA,NA
503,Hubei,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,4,NA,NA
503,Hubei,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,10600,5710,15500
503,Hubei,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,9.4,5.1,13.7
503,Hubei,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,2.34,1.27,3.42
503,Hubei,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,4510,NA,NA
NA,All other provinces,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,0,NA,NA
NA,All other provinces,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,7330,1630,14100
NA,All other provinces,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,0.3,0.1,0.5
NA,All other provinces,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,23.57,5.25,45.3
NA,All other provinces,6,4,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,311,NA,NA
8,Taiwan (province of China),5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,1.8,NA,NA
8,Taiwan (province of China),5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,-2720,-4460,-736
8,Taiwan (province of China),5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,-5.9,-9.6,-1.6
8,Taiwan (province of China),5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,-3.2,-5.25,-0.87
8,Taiwan (province of China),5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,850,NA,NA
7,North Korea,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,0.2,NA,NA
7,North Korea,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,318,134,536
7,North Korea,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,0.6,0.3,1
7,North Korea,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,3.71,1.56,6.25
7,North Korea,5,3,5,East Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,86,NA,NA
21,Oceania,4,2,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,7.3,NA,NA
21,Oceania,4,2,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,17500,11900,24700
21,Oceania,4,2,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,81.3,55.4,115.1
21,Oceania,4,2,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,11.11,7.58,15.73
21,Oceania,4,2,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,1570,NA,NA
22,Fiji,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,41.1,NA,NA
22,Fiji,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,1480,1030,1930
22,Fiji,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,87.1,61,113.6
22,Fiji,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,2.12,1.48,2.76
22,Fiji,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,698,NA,NA
351,Guam,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,86.3,NA,NA
351,Guam,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,333,292,382
351,Guam,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,106.6,93.5,122.3
351,Guam,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,1.23,1.08,1.42
351,Guam,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,270,NA,NA
376,Northern Mariana Islands,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,17.2,NA,NA
376,Northern Mariana Islands,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,31,18,44
376,Northern Mariana Islands,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,41,23.7,57.4
376,Northern Mariana Islands,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,2.39,1.38,3.35
376,Northern Mariana Islands,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,13,NA,NA
26,Papua New Guinea,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,3.1,NA,NA
26,Papua New Guinea,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,15600,10400,22200
26,Papua New Guinea,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,82,54.9,116.8
26,Papua New Guinea,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,26.43,17.69,37.68
26,Papua New Guinea,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,590,NA,NA
30,Vanuatu,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,0.3,NA,NA
30,Vanuatu,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,35,10,72
30,Vanuatu,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,9.4,2.7,19.2
30,Vanuatu,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,34.98,10.18,71.57
30,Vanuatu,21,3,21,Oceania,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,1,NA,NA
9,Southeast Asia,4,2,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,24,NA,NA
9,Southeast Asia,4,2,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,1210000,1030000,1460000
9,Southeast Asia,4,2,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,90.8,77,109
9,Southeast Asia,4,2,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,3.78,3.2,4.54
9,Southeast Asia,4,2,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,322000,NA,NA
10,Cambodia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,9,NA,NA
10,Cambodia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,17500,12700,23700
10,Cambodia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,52.5,38.2,71.1
10,Cambodia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,5.8,4.22,7.85
10,Cambodia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,3010,NA,NA
11,Indonesia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,27.5,NA,NA
11,Indonesia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,736000,594000,955000
11,Indonesia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,140.7,113.6,182.5
11,Indonesia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,5.11,4.12,6.63
11,Indonesia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,144000,NA,NA
12,Laos,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,2.8,NA,NA
12,Laos,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,4640,3180,6190
12,Laos,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,34.7,23.8,46.3
12,Laos,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,12.47,8.56,16.65
12,Laos,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,372,NA,NA
13,Malaysia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,53.3,NA,NA
13,Malaysia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,48100,40300,58200
13,Malaysia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,81.4,68.2,98.5
13,Malaysia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,1.53,1.28,1.85
13,Malaysia,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,31500,NA,NA
14,Maldives,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,27.3,NA,NA
14,Maldives,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,296,231,372
14,Maldives,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,30.8,24,38.7
14,Maldives,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,1.13,0.88,1.42
14,Maldives,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,262,NA,NA
183,Mauritius,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,32.5,NA,NA
183,Mauritius,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,659,331,987
183,Mauritius,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,28.2,14.1,42.2
183,Mauritius,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,0.87,0.43,1.3
183,Mauritius,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,762,NA,NA
15,Myanmar,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,19.2,NA,NA
15,Myanmar,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,101000,71800,140000
15,Myanmar,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,100.9,71.7,139.7
15,Myanmar,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,5.25,3.73,7.26
15,Myanmar,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,19300,NA,NA
16,Philippines,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,23.8,NA,NA
16,Philippines,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,184000,175000,197000
16,Philippines,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,82.9,78.8,88.7
16,Philippines,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,3.48,3.31,3.72
16,Philippines,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,53000,NA,NA
186,Seychelles,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,69.1,NA,NA
186,Seychelles,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,116,98,144
186,Seychelles,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,60,50.7,74
186,Seychelles,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,0.87,0.73,1.07
186,Seychelles,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,134,NA,NA
17,Sri Lanka,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,34.3,NA,NA
17,Sri Lanka,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,12900,7670,18100
17,Sri Lanka,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,29.5,17.6,41.4
17,Sri Lanka,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,0.86,0.51,1.21
17,Sri Lanka,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,15000,NA,NA
18,Thailand,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,15.3,NA,NA
18,Thailand,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,35200,26600,42200
18,Thailand,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,24.9,18.7,29.8
18,Thailand,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,1.62,1.22,1.94
18,Thailand,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,21700,NA,NA
19,Timor-Leste,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,4.8,NA,NA
19,Timor-Leste,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,1300,976,1610
19,Timor-Leste,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,51.1,38.4,63.3
19,Timor-Leste,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,10.65,8,13.19
19,Timor-Leste,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,122,NA,NA
20,Vietnam,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",covid_death_rate,3,Rate,16.6,NA,NA
20,Vietnam,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_deaths,1,Number,72300,39600,111000
20,Vietnam,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",excess_death_rate,3,Rate,37,20.3,57.1
20,Vietnam,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",ratio_excess_over_covid,NA,NA,2.23,1.22,3.44
20,Vietnam,9,3,9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",reported_covid_deaths,1,Number,32400,NA,NA
166,Sub-Saharan Africa,1,1,NA,,166,Sub-Saharan Africa,covid_death_rate,3,Rate,7.2,NA,NA
166,Sub-Saharan Africa,1,1,NA,,166,Sub-Saharan Africa,excess_deaths,1,Number,2130000,1730000,2820000
166,Sub-Saharan Africa,1,1,NA,,166,Sub-Saharan Africa,excess_death_rate,3,Rate,101.6,82.4,134.5
166,Sub-Saharan Africa,1,1,NA,,166,Sub-Saharan Africa,ratio_excess_over_covid,NA,NA,14.2,11.51,18.79
166,Sub-Saharan Africa,1,1,NA,,166,Sub-Saharan Africa,reported_covid_deaths,1,Number,150000,NA,NA
167,Central sub-Saharan Africa,166,2,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,covid_death_rate,3,Rate,1.5,NA,NA
167,Central sub-Saharan Africa,166,2,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,excess_deaths,1,Number,195000,142000,273000
167,Central sub-Saharan Africa,166,2,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,excess_death_rate,3,Rate,76.8,55.7,107.5
167,Central sub-Saharan Africa,166,2,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,ratio_excess_over_covid,NA,NA,50,36.26,70
167,Central sub-Saharan Africa,166,2,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,reported_covid_deaths,1,Number,3910,NA,NA
168,Angola,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,covid_death_rate,3,Rate,3,NA,NA
168,Angola,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,excess_deaths,1,Number,64000,46000,88900
168,Angola,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,excess_death_rate,3,Rate,107.3,77.2,149
168,Angola,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,ratio_excess_over_covid,NA,NA,36.17,26.01,50.2
168,Angola,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,reported_covid_deaths,1,Number,1770,NA,NA
169,Central African Republic,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,covid_death_rate,3,Rate,0.9,NA,NA
169,Central African Republic,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,excess_deaths,1,Number,14100,8980,21600
169,Central African Republic,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,excess_death_rate,3,Rate,118.4,75.5,181.6
169,Central African Republic,167,3,167,Central Sub-Saharan Africa,166,Sub-Saharan Africa,ratio_excess_over_covid,NA,NA,139.24,88.86,213.67
