location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Bulgaria,BGR,2021-05-27,1321786,787995,533791,,18211,13741,19.02,11.34,7.68,,1978
Bulgaria,BGR,2021-05-28,1341130,796827,544303,,19344,12923,19.3,11.47,7.83,,1860
Bulgaria,BGR,2021-05-29,1348204,799293,548911,,7074,13027,19.4,11.5,7.9,,1875
Bulgaria,BGR,2021-05-30,1353249,801064,552185,,5045,13224,19.48,11.53,7.95,,1903
Bulgaria,BGR,2021-05-31,1365923,805538,560385,,12674,14295,19.66,11.59,8.06,,2057
Bulgaria,BGR,2021-06-01,1383971,812072,571899,,18048,14465,19.92,11.69,8.23,,2082
Bulgaria,BGR,2021-06-02,1405952,819332,586620,,21981,14625,20.23,11.79,8.44,,2105
Bulgaria,BGR,2021-06-03,1429105,827703,601402,,23153,15331,20.57,11.91,8.66,,2206
Bulgaria,BGR,2021-06-04,1450850,834815,616035,,21745,15674,20.88,12.01,8.87,,2256
Bulgaria,BGR,2021-06-05,1456841,837157,619684,,5991,15520,20.97,12.05,8.92,,2234
Bulgaria,BGR,2021-06-06,1464251,840111,624140,,7410,15857,21.07,12.09,8.98,,2282
Bulgaria,BGR,2021-06-07,1478774,844483,634291,,14523,16122,21.28,12.15,9.13,,2320
Bulgaria,BGR,2021-06-08,1500534,851993,648541,,21760,16652,21.6,12.26,9.33,,2397
Bulgaria,BGR,2021-06-09,1524541,860007,664534,,24007,16941,21.94,12.38,9.56,,2438
Bulgaria,BGR,2021-06-10,1548304,867873,680431,,23763,17028,22.28,12.49,9.79,,2451
Bulgaria,BGR,2021-06-11,1568793,874457,694336,,20489,16849,22.58,12.58,9.99,,2425
Bulgaria,BGR,2021-06-12,1573761,876614,697147,,4968,16703,22.65,12.62,10.03,,2404
Bulgaria,BGR,2021-06-13,1577024,878290,698734,,3263,16110,22.7,12.64,10.06,,2319
Bulgaria,BGR,2021-06-14,1586678,882269,704409,,9654,15415,22.84,12.7,10.14,,2218
Bulgaria,BGR,2021-06-15,1602136,888892,713244,,15458,14515,23.06,12.79,10.26,,2089
Bulgaria,BGR,2021-06-16,1619744,895526,724218,,17608,13600,23.31,12.89,10.42,,1957
Bulgaria,BGR,2021-06-17,1637956,902058,735898,,18212,12807,23.57,12.98,10.59,,1843
Bulgaria,BGR,2021-06-18,1653186,907614,745572,,15230,12056,23.79,13.06,10.73,,1735
Bulgaria,BGR,2021-06-19,1657042,909571,747471,,3856,11897,23.85,13.09,10.76,,1712
Bulgaria,BGR,2021-06-20,1660175,911349,748826,,3133,11879,23.89,13.12,10.78,,1710
Bulgaria,BGR,2021-06-21,1668677,915302,753375,,8502,11714,24.02,13.17,10.84,,1686
Bulgaria,BGR,2021-06-22,1681399,921437,759962,,12722,11323,24.2,13.26,10.94,,1630
Bulgaria,BGR,2021-06-23,1695298,927575,767723,,13899,10793,24.4,13.35,11.05,,1553
Bulgaria,BGR,2021-06-24,1709510,933338,776172,,14212,10222,24.6,13.43,11.17,,1471
Bulgaria,BGR,2021-06-25,1721790,938397,783393,,12280,9801,24.78,13.51,11.27,,1411
Bulgaria,BGR,2021-06-26,1724896,939901,784995,,3106,9693,24.82,13.53,11.3,,1395
Bulgaria,BGR,2021-06-27,1727616,941280,786336,,2720,9634,24.86,13.55,11.32,,1386
Bulgaria,BGR,2021-06-28,1735675,944704,790971,,8059,9571,24.98,13.6,11.38,,1377
Bulgaria,BGR,2021-06-29,1748265,950212,798053,,12590,9552,25.16,13.68,11.49,,1375
Bulgaria,BGR,2021-06-30,1761277,955804,805473,,13012,9426,25.35,13.76,11.59,,1357
Bulgaria,BGR,2021-07-01,1773581,961406,812175,,12304,9153,25.52,13.84,11.69,,1317
Bulgaria,BGR,2021-07-02,1785306,966942,818364,,11725,9074,25.69,13.92,11.78,,1306
Bulgaria,BGR,2021-07-03,1788904,968924,819980,,3598,9144,25.75,13.94,11.8,,1316
Bulgaria,BGR,2021-07-04,1791061,970086,820975,,2157,9064,25.78,13.96,11.82,,1304
Bulgaria,BGR,2021-07-05,1798875,974405,824470,,7814,9029,25.89,14.02,11.87,,1299
Bulgaria,BGR,2021-07-06,1810576,980315,830261,,11701,8902,26.06,14.11,11.95,,1281
Bulgaria,BGR,2021-07-07,1823403,987250,836153,,12827,8875,26.24,14.21,12.03,,1277
Bulgaria,BGR,2021-07-08,1835681,993887,841794,,12278,8871,26.42,14.3,12.11,,1277
Bulgaria,BGR,2021-07-09,1847225,1000367,846858,,11544,8846,26.58,14.4,12.19,,1273
Bulgaria,BGR,2021-07-10,1850490,1002491,847999,,3265,8798,26.63,14.43,12.2,,1266
Bulgaria,BGR,2021-07-11,1852583,1003791,848792,,2093,8789,26.66,14.45,12.22,,1265
Bulgaria,BGR,2021-07-12,1860993,1008573,852420,,8410,8874,26.78,14.52,12.27,,1277
Bulgaria,BGR,2021-07-13,,,,,,8420,,,,,1212
Bulgaria,BGR,2021-07-14,,,,,,7805,,,,,1123
Bulgaria,BGR,2021-07-15,,,,,,7268,,,,,1046
Bulgaria,BGR,2021-07-16,,,,,,6836,,,,,984
Bulgaria,BGR,2021-07-17,,,,,,7587,,,,,1092
Bulgaria,BGR,2021-07-18,,,,,,8505,,,,,1224
Bulgaria,BGR,2021-07-19,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-20,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-21,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-22,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-23,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-24,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-25,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-26,,,,,,8521,,,,,1226
Bulgaria,BGR,2021-07-27,1988805,1011640,977165,,,8521,28.62,14.56,14.06,,1226
Bulgaria,BGR,2021-07-28,2001777,1017204,984573,,12972,9157,28.81,14.64,14.17,,1318
Bulgaria,BGR,2021-07-29,2013988,1022453,991535,,12211,9684,28.98,14.71,14.27,,1394
Bulgaria,BGR,2021-07-30,2024943,1026855,998088,,10955,10032,29.14,14.78,14.36,,1444
Bulgaria,BGR,2021-07-31,2028136,1028258,999878,,3193,9270,29.19,14.8,14.39,,1334
Bulgaria,BGR,2021-08-01,2030301,1029158,1001143,,2165,8363,29.22,14.81,14.41,,1204
Bulgaria,BGR,2021-08-02,2038611,1032438,1006173,,8310,8332,29.34,14.86,14.48,,1199
Bulgaria,BGR,2021-08-03,2050991,1037737,1013254,,12380,8884,29.52,14.93,14.58,,1279
Bulgaria,BGR,2021-08-04,2063643,1043316,1020327,,12652,8838,29.7,15.02,14.68,,1272
Bulgaria,BGR,2021-08-05,2076157,1048780,1027377,,12514,8881,29.88,15.09,14.79,,1278
Bulgaria,BGR,2021-08-06,2088021,1053837,1034184,,11864,9011,30.05,15.17,14.88,,1297
Bulgaria,BGR,2021-08-07,2091299,1055433,1035866,,3278,9023,30.1,15.19,14.91,,1299
Bulgaria,BGR,2021-08-08,2093630,1056484,1037146,,2331,9047,30.13,15.2,14.93,,1302
Bulgaria,BGR,2021-08-09,2102614,1060139,1042475,,8984,9143,30.26,15.26,15.0,,1316
Bulgaria,BGR,2021-08-10,2114510,1065354,1049156,,11896,9074,30.43,15.33,15.1,,1306
Bulgaria,BGR,2021-08-11,2126824,1070631,1056193,,12314,9026,30.61,15.41,15.2,,1299
Bulgaria,BGR,2021-08-12,2138659,1075464,1063195,,11835,8929,30.78,15.48,15.3,,1285
Burkina Faso,BFA,2021-06-02,200,200,,,,,0.0,0.0,,,
Burkina Faso,BFA,2021-06-03,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-04,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-05,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-06,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-07,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-08,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-09,,,,,,960,,,,,46
Burkina Faso,BFA,2021-06-10,7881,7881,,,,960,0.04,0.04,,,46
Burkina Faso,BFA,2021-06-11,,,,,,1176,,,,,56
Burkina Faso,BFA,2021-06-12,,,,,,1393,,,,,67
Burkina Faso,BFA,2021-06-13,,,,,,1609,,,,,77
Burkina Faso,BFA,2021-06-14,17775,17775,,,,1825,0.09,0.09,,,87
Burkina Faso,BFA,2021-06-15,,,,,,1770,,,,,85
Burkina Faso,BFA,2021-06-16,,,,,,1715,,,,,82
Burkina Faso,BFA,2021-06-17,,,,,,1660,,,,,79
Burkina Faso,BFA,2021-06-18,,,,,,1389,,,,,66
Burkina Faso,BFA,2021-06-19,,,,,,1118,,,,,53
Burkina Faso,BFA,2021-06-20,,,,,,847,,,,,41
Burkina Faso,BFA,2021-06-21,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-22,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-23,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-24,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-25,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-26,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-27,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-28,25833,25833,,,,576,0.12,0.12,,,28
Burkina Faso,BFA,2021-06-29,,,,,,576,,,,,28
Burkina Faso,BFA,2021-06-30,,,,,,577,,,,,28
Burkina Faso,BFA,2021-07-01,,,,,,578,,,,,28
Burkina Faso,BFA,2021-07-02,,,,,,578,,,,,28
Burkina Faso,BFA,2021-07-03,,,,,,579,,,,,28
Burkina Faso,BFA,2021-07-04,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-05,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-06,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-07,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-08,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-09,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-10,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-11,,,,,,580,,,,,28
Burkina Faso,BFA,2021-07-12,33960,,,,,580,0.16,,,,28
Burkina Faso,BFA,2021-07-13,,,,,,520,,,,,25
Burkina Faso,BFA,2021-07-14,,,,,,460,,,,,22
Burkina Faso,BFA,2021-07-15,,,,,,400,,,,,19
Burkina Faso,BFA,2021-07-16,,,,,,340,,,,,16
Burkina Faso,BFA,2021-07-17,,,,,,279,,,,,13
Burkina Faso,BFA,2021-07-18,,,,,,219,,,,,10
Burkina Faso,BFA,2021-07-19,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-20,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-21,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-22,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-23,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-24,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-25,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-26,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-27,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-28,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-29,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-30,,,,,,159,,,,,8
Burkina Faso,BFA,2021-07-31,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-01,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-02,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-03,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-04,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-05,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-06,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-07,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-08,,,,,,159,,,,,8
Burkina Faso,BFA,2021-08-09,38405,38405,,,,159,0.18,0.18,,,8
Cambodia,KHM,2021-02-09,0,0,,,,,0.0,0.0,,,
Cambodia,KHM,2021-02-10,339,339,,,339,339,0.0,0.0,,,20
Cambodia,KHM,2021-02-11,,,,,,458,,,,,27
Cambodia,KHM,2021-02-12,1492,1492,,,,497,0.01,0.01,,,30
Cambodia,KHM,2021-02-13,,,,,,840,,,,,50
Cambodia,KHM,2021-02-14,,,,,,1045,,,,,63
Cambodia,KHM,2021-02-15,7091,7091,,,,1182,0.04,0.04,,,71
Cambodia,KHM,2021-02-16,11016,11016,,,3925,1574,0.07,0.07,,,94
Cambodia,KHM,2021-02-17,12167,12167,,,1151,1690,0.07,0.07,,,101
Cambodia,KHM,2021-02-18,16612,16612,,,4445,2242,0.1,0.1,,,134
Cambodia,KHM,2021-02-19,21660,21660,,,5048,2881,0.13,0.13,,,172
Cambodia,KHM,2021-02-20,,,,,,3077,,,,,184
Cambodia,KHM,2021-02-21,28134,28134,,,,3273,0.17,0.17,,,196
Cambodia,KHM,2021-02-22,37379,37379,,,9245,4327,0.22,0.22,,,259
Cambodia,KHM,2021-02-23,44505,44505,,,7126,4784,0.27,0.27,,,286
Cambodia,KHM,2021-02-24,54350,54286,64,,9845,6026,0.33,0.32,0.0,,360
Cambodia,KHM,2021-02-25,60270,59928,342,,5920,6237,0.36,0.36,0.0,,373
Cambodia,KHM,2021-02-26,63825,63217,608,,3555,6024,0.38,0.38,0.0,,360
Cambodia,KHM,2021-02-27,,,,,,5986,,,,,358
Cambodia,KHM,2021-02-28,69777,68299,1478,,,5949,0.42,0.41,0.01,,356
Cambodia,KHM,2021-03-01,87069,84736,2333,,17292,7099,0.52,0.51,0.01,,425
Cambodia,KHM,2021-03-02,114283,108409,5874,,27214,9968,0.68,0.65,0.04,,596
Cambodia,KHM,2021-03-03,135543,125668,9875,,21260,11599,0.81,0.75,0.06,,694
Cambodia,KHM,2021-03-04,151231,140096,11135,,15688,12994,0.9,0.84,0.07,,777
Cambodia,KHM,2021-03-05,167773,153718,14055,,16542,14850,1.0,0.92,0.08,,888
Cambodia,KHM,2021-03-06,178910,162927,15983,,11137,16016,1.07,0.97,0.1,,958
Cambodia,KHM,2021-03-07,185052,167487,17565,,6142,16468,1.11,1.0,0.11,,985
Cambodia,KHM,2021-03-08,198636,175675,22961,,13584,15938,1.19,1.05,0.14,,953
Cambodia,KHM,2021-03-09,221672,188026,33646,,23036,15341,1.33,1.12,0.2,,918
Cambodia,KHM,2021-03-10,254090,214209,39881,,32418,16935,1.52,1.28,0.24,,1013
Cambodia,KHM,2021-03-11,284894,237379,47515,,30804,19095,1.7,1.42,0.28,,1142
Cambodia,KHM,2021-03-12,308173,255641,52532,,23279,20057,1.84,1.53,0.31,,1200
Cambodia,KHM,2021-03-13,327250,270466,56784,,19077,21191,1.96,1.62,0.34,,1267
Cambodia,KHM,2021-03-14,336900,279307,57593,,9650,21693,2.02,1.67,0.34,,1298
Cambodia,KHM,2021-03-15,346135,286020,60115,,9235,21071,2.07,1.71,0.36,,1260
Cambodia,KHM,2021-03-16,372685,297585,75100,,26550,21573,2.23,1.78,0.45,,1290
Cambodia,KHM,2021-03-17,402917,308459,94458,,30232,21261,2.41,1.84,0.56,,1272
Cambodia,KHM,2021-03-18,,,,,,19626,,,,,1174
Cambodia,KHM,2021-03-19,441640,317247,124393,,,19067,2.64,1.9,0.74,,1140
Cambodia,KHM,2021-03-20,456503,322021,134482,,14863,18465,2.73,1.93,0.8,,1104
Cambodia,KHM,2021-03-21,463872,323689,140183,,7369,18139,2.77,1.94,0.84,,1085
Cambodia,KHM,2021-03-22,475703,328401,147302,,11831,18510,2.85,1.96,0.88,,1107
Cambodia,KHM,2021-03-23,488990,334311,154679,,13287,16615,2.92,2.0,0.93,,994
Cambodia,KHM,2021-03-24,505830,341912,163918,,16840,14702,3.03,2.05,0.98,,879
Cambodia,KHM,2021-03-25,531619,354087,177532,,25789,15620,3.18,2.12,1.06,,934
Cambodia,KHM,2021-03-26,557113,366169,190944,,25494,16496,3.33,2.19,1.14,,987
Cambodia,KHM,2021-03-27,581186,376147,205039,,24073,17812,3.48,2.25,1.23,,1065
Cambodia,KHM,2021-03-28,595466,383462,212004,,14280,18799,3.56,2.29,1.27,,1124
Cambodia,KHM,2021-03-29,611651,391456,220195,,16185,19421,3.66,2.34,1.32,,1162
Cambodia,KHM,2021-03-30,627769,400666,227103,,16118,19826,3.75,2.4,1.36,,1186
Cambodia,KHM,2021-03-31,645765,407249,238516,,17996,19991,3.86,2.44,1.43,,1196
Cambodia,KHM,2021-04-01,671847,430117,241730,,26082,20033,4.02,2.57,1.45,,1198
Cambodia,KHM,2021-04-02,721181,475856,245325,,49334,23438,4.31,2.85,1.47,,1402
Cambodia,KHM,2021-04-03,777514,529935,247579,,56333,28047,4.65,3.17,1.48,,1678
Cambodia,KHM,2021-04-04,830031,581591,248440,,52517,33509,4.96,3.48,1.49,,2004
Cambodia,KHM,2021-04-05,886524,635244,251280,,56493,39268,5.3,3.8,1.5,,2349
Cambodia,KHM,2021-04-06,945715,692569,253146,,59191,45421,5.66,4.14,1.51,,2717
Cambodia,KHM,2021-04-07,1011649,756526,255123,,65934,52269,6.05,4.52,1.53,,3126
Cambodia,KHM,2021-04-08,1071260,813826,257434,,59611,57059,6.41,4.87,1.54,,3413
Cambodia,KHM,2021-04-09,1174035,913171,260864,,102775,64693,7.02,5.46,1.56,,3869
Cambodia,KHM,2021-04-10,1237988,972028,265960,,63953,65782,7.4,5.81,1.59,,3935
Cambodia,KHM,2021-04-11,1286585,1018605,267980,,48597,65222,7.7,6.09,1.6,,3901
Cambodia,KHM,2021-04-12,1371536,1099811,271725,,84951,69287,8.2,6.58,1.63,,4144
Cambodia,KHM,2021-04-13,1446457,1170029,276428,,74921,71535,8.65,7.0,1.65,,4279
Cambodia,KHM,2021-04-14,1482123,1203636,278487,,35666,67211,8.86,7.2,1.67,,4020
Cambodia,KHM,2021-04-15,1508813,1223322,285491,,26690,62508,9.02,7.32,1.71,,3739
Cambodia,KHM,2021-04-16,1541896,1241947,299949,,33083,52552,9.22,7.43,1.79,,3143
Cambodia,KHM,2021-04-17,1555438,1253531,301907,,13542,45350,9.3,7.5,1.81,,2712
Cambodia,KHM,2021-04-18,1559128,1257214,301914,,3690,38935,9.33,7.52,1.81,,2329
Cambodia,KHM,2021-04-19,1656026,1274846,381180,,96898,40641,9.91,7.63,2.28,,2431
Cambodia,KHM,2021-04-20,1710932,1277688,433244,,54906,37782,10.23,7.64,2.59,,2260
Cambodia,KHM,2021-04-21,1775364,1280434,494930,,64432,41892,10.62,7.66,2.96,,2506
Cambodia,KHM,2021-04-22,1845972,1281406,564566,,70608,48166,11.04,7.66,3.38,,2881
Cambodia,KHM,2021-04-23,1915966,1282196,633770,,69994,53439,11.46,7.67,3.79,,3196
Cambodia,KHM,2021-04-24,1978548,1293974,684574,,62582,60444,11.83,7.74,4.09,,3615
Cambodia,KHM,2021-04-25,2027968,1295660,732308,,49420,66977,12.13,7.75,4.38,,4006
Cambodia,KHM,2021-04-26,2073616,1295973,777643,,45648,59656,12.4,7.75,4.65,,3568
Cambodia,KHM,2021-04-27,2117564,1298851,818713,,43948,58090,12.67,7.77,4.9,,3474
Cambodia,KHM,2021-04-28,,,,,,57710,,,,,3452
Cambodia,KHM,2021-04-29,2241102,1329433,911669,,,56447,13.4,7.95,5.45,,3376
Cambodia,KHM,2021-04-30,2284788,1339566,945222,,43686,52689,13.67,8.01,5.65,,3151
Cambodia,KHM,2021-05-01,2334709,1363820,970889,,49921,50880,13.96,8.16,5.81,,3043
Cambodia,KHM,2021-05-02,2407503,1422722,984781,,72794,54219,14.4,8.51,5.89,,3243
Cambodia,KHM,2021-05-03,2469822,1465985,1003837,,62319,56601,14.77,8.77,6.0,,3385
Cambodia,KHM,2021-05-04,2543234,1515447,1027787,,73412,60810,15.21,9.06,6.15,,3637
Cambodia,KHM,2021-05-05,2608983,1565292,1043691,,65749,61379,15.6,9.36,6.24,,3671
Cambodia,KHM,2021-05-06,2686691,1606007,1080684,,77708,63656,16.07,9.61,6.46,,3807
Cambodia,KHM,2021-05-07,2765622,1663249,1102373,,78931,68691,16.54,9.95,6.59,,4109
Cambodia,KHM,2021-05-08,2826589,1718708,1107881,,60967,70269,16.91,10.28,6.63,,4203
Cambodia,KHM,2021-05-09,2884922,1773994,1110928,,58333,68203,17.26,10.61,6.64,,4079
Cambodia,KHM,2021-05-10,2942768,1825488,1117280,,57846,67564,17.6,10.92,6.68,,4041
Cambodia,KHM,2021-05-11,3001566,1877840,1123726,,58798,65476,17.95,11.23,6.72,,3916
Cambodia,KHM,2021-05-12,3069337,1939773,1129564,,67771,65765,18.36,11.6,6.76,,3934
Cambodia,KHM,2021-05-13,3132686,1996775,1135911,,63349,63714,18.74,11.94,6.79,,3811
Cambodia,KHM,2021-05-14,3180915,2040255,1140660,,48229,59328,19.03,12.2,6.82,,3549
Cambodia,KHM,2021-05-15,3214835,2066813,1148022,,33920,55464,19.23,12.36,6.87,,3317
Cambodia,KHM,2021-05-16,3267516,2082282,1185234,,52681,54656,19.54,12.45,7.09,,3269
Cambodia,KHM,2021-05-17,3333079,2100151,1232928,,65563,55759,19.94,12.56,7.37,,3335
Cambodia,KHM,2021-05-18,3416265,2133116,1283149,,83186,59243,20.43,12.76,7.67,,3543
Cambodia,KHM,2021-05-19,3503884,2168239,1335645,,87619,62078,20.96,12.97,7.99,,3713
Cambodia,KHM,2021-05-20,3590729,2198547,1392182,,86845,65435,21.48,13.15,8.33,,3914
Cambodia,KHM,2021-05-21,3673639,2226446,1447193,,82910,70389,21.97,13.32,8.66,,4210
Cambodia,KHM,2021-05-22,3767116,2253044,1514072,,93477,78897,22.53,13.48,9.06,,4719
Cambodia,KHM,2021-05-23,3840027,2269860,1570167,,72911,81787,22.97,13.58,9.39,,4892
Cambodia,KHM,2021-05-24,3927869,2280875,1646994,,87842,84970,23.49,13.64,9.85,,5082
Cambodia,KHM,2021-05-25,4005373,2306822,1698551,,77504,84158,23.96,13.8,10.16,,5034
Cambodia,KHM,2021-05-26,4113384,2362101,1751283,,108011,87071,24.6,14.13,10.47,,5208
Cambodia,KHM,2021-05-27,4219733,2418285,1801448,,106349,89858,25.24,14.46,10.77,,5375
Cambodia,KHM,2021-05-28,4329034,2464835,1864199,,109301,93628,25.89,14.74,11.15,,5600
Cambodia,KHM,2021-05-29,4438196,2514790,1923406,,109162,95869,26.55,15.04,11.5,,5734
Cambodia,KHM,2021-05-30,4528839,2567493,1961346,,90643,98402,27.09,15.36,11.73,,5886
Cambodia,KHM,2021-05-31,4613562,2625338,1988224,,84723,97956,27.59,15.7,11.89,,5859
Cambodia,KHM,2021-06-01,4671201,2648859,2022342,,57639,95118,27.94,15.84,12.1,,5689
Cambodia,KHM,2021-06-02,4723944,2665822,2058122,,52743,87223,28.25,15.94,12.31,,5217
Cambodia,KHM,2021-06-03,4782587,2688014,2094573,,58643,80408,28.61,16.08,12.53,,4809
Cambodia,KHM,2021-06-04,4839260,2710359,2128901,,56673,72889,28.94,16.21,12.73,,4360
Cambodia,KHM,2021-06-05,4894315,2735199,2159116,,55055,65160,29.27,16.36,12.91,,3897
Cambodia,KHM,2021-06-06,4938642,2754341,2184301,,44327,58543,29.54,16.47,13.06,,3502
Cambodia,KHM,2021-06-07,4969942,2766198,2203744,,31300,50911,29.73,16.55,13.18,,3045
Cambodia,KHM,2021-06-08,5005581,2770433,2235148,,35639,47769,29.94,16.57,13.37,,2857
Cambodia,KHM,2021-06-09,5050186,2770611,2279575,,44605,46606,30.21,16.57,13.63,,2788
Cambodia,KHM,2021-06-10,5128310,2794894,2333416,,78124,49389,30.67,16.72,13.96,,2954
Cambodia,KHM,2021-06-11,5223954,2836482,2387472,,95644,54956,31.25,16.97,14.28,,3287
Cambodia,KHM,2021-06-12,5325094,2885619,2439475,,101140,61540,31.85,17.26,14.59,,3681
Cambodia,KHM,2021-06-13,5428433,2939543,2488890,,103339,69970,32.47,17.58,14.89,,4185
Cambodia,KHM,2021-06-14,5537538,3000264,2537274,,109105,81085,33.12,17.95,15.18,,4850
Cambodia,KHM,2021-06-15,5667915,3076775,2591140,,130377,94619,33.9,18.4,15.5,,5659
Cambodia,KHM,2021-06-16,5762050,3138584,2623466,,94135,101695,34.46,18.77,15.69,,6083
Cambodia,KHM,2021-06-17,5839250,3199642,2639608,,77200,101563,34.93,19.14,15.79,,6075
Cambodia,KHM,2021-06-18,5924894,3257857,2667037,,85644,100134,35.44,19.49,15.95,,5989
Cambodia,KHM,2021-06-19,6012998,3310660,2702329,,88104,98272,35.97,19.8,16.16,,5878
Cambodia,KHM,2021-06-20,6098584,3366207,2732377,,85586,95736,36.48,20.13,16.34,,5726
Cambodia,KHM,2021-06-21,6171269,3416075,2755194,,72685,90533,36.91,20.43,16.48,,5415
Cambodia,KHM,2021-06-22,6275739,3517943,2757796,,104470,86832,37.54,21.04,16.5,,5194
Cambodia,KHM,2021-06-23,6378584,3619420,2759164,,102845,88076,38.15,21.65,16.5,,5268
Cambodia,KHM,2021-06-24,6478528,3715751,2762777,,99944,91325,38.75,22.22,16.52,,5462
Cambodia,KHM,2021-06-25,6616277,3803169,2813108,,137749,98769,39.57,22.75,16.83,,5908
Cambodia,KHM,2021-06-26,6729736,3886534,2843202,,113459,102391,40.25,23.25,17.01,,6124
Cambodia,KHM,2021-06-27,6836447,3955033,2881414,,106711,105409,40.89,23.66,17.23,,6305
Cambodia,KHM,2021-06-28,6957895,4019751,2938144,,121448,112375,41.62,24.04,17.57,,6721
Cambodia,KHM,2021-06-29,7093483,4100104,2993379,,135588,116821,42.43,24.52,17.9,,6987
Cambodia,KHM,2021-06-30,7251656,4202751,3048905,,158173,124725,43.37,25.14,18.24,,7460
Cambodia,KHM,2021-07-01,7408517,4304572,3103945,,156861,132856,44.31,25.75,18.57,,7946
Cambodia,KHM,2021-07-02,7558008,4391526,3166482,,149491,134533,45.21,26.27,18.94,,8047
Cambodia,KHM,2021-07-03,7690814,4469661,3221153,,132806,137297,46.0,26.73,19.27,,8212
Cambodia,KHM,2021-07-04,7814310,4535894,3278416,,123496,139695,46.74,27.13,19.61,,8355
Cambodia,KHM,2021-07-05,7929378,4599648,3329730,,115068,138783,47.43,27.51,19.92,,8301
Cambodia,KHM,2021-07-06,8031138,4654451,3376687,,101760,133951,48.04,27.84,20.2,,8012
Cambodia,KHM,2021-07-07,8142185,4701255,3440930,,111047,127218,48.7,28.12,20.58,,7609
Cambodia,KHM,2021-07-08,8272286,4750265,3522021,,130101,123396,49.48,28.41,21.07,,7381
Cambodia,KHM,2021-07-09,8421951,4793197,3628754,,149665,123420,50.37,28.67,21.7,,7382
Cambodia,KHM,2021-07-10,8560543,4845588,3714955,,138592,124247,51.2,28.98,22.22,,7431
Cambodia,KHM,2021-07-11,8700167,4903845,3796322,,139624,126551,52.04,29.33,22.71,,7569
Cambodia,KHM,2021-07-12,8862995,4996723,3866272,,162828,133374,53.01,29.89,23.13,,7977
Cambodia,KHM,2021-07-13,9052857,5104846,3948011,,189862,145960,54.15,30.53,23.61,,8730
Cambodia,KHM,2021-07-14,9242925,5240159,4002766,,190068,157249,55.28,31.34,23.94,,9405
Cambodia,KHM,2021-07-15,9453858,5417348,4036510,,210933,168796,56.55,32.4,24.14,,10096
Cambodia,KHM,2021-07-16,9674498,5601064,4073434,,220640,178935,57.87,33.5,24.36,,10703
Cambodia,KHM,2021-07-17,9877592,5767616,4109976,,203094,188150,59.08,34.5,24.58,,11254
