country,indicator,date,year_week,value,source,url
Estonia,Daily hospital occupancy,2021-01-01,2020-W53,406,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-02,2020-W53,409,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-03,2020-W53,434,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-04,2021-W01,403,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-05,2021-W01,410,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-06,2021-W01,403,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-07,2021-W01,412,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-08,2021-W01,403,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-09,2021-W01,406,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-10,2021-W01,421,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-11,2021-W02,417,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-12,2021-W02,420,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-13,2021-W02,402,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-14,2021-W02,401,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-15,2021-W02,394,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-16,2021-W02,409,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-17,2021-W02,436,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-18,2021-W03,436,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-19,2021-W03,415,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-20,2021-W03,409,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-21,2021-W03,418,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-22,2021-W03,413,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-23,2021-W03,430,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-24,2021-W03,435,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-25,2021-W04,430,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-26,2021-W04,414,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-27,2021-W04,408,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-28,2021-W04,430,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-29,2021-W04,430,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-30,2021-W04,441,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-01-31,2021-W04,447,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-01,2021-W05,444,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-02,2021-W05,445,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-03,2021-W05,457,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-04,2021-W05,468,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-05,2021-W05,463,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-06,2021-W05,467,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-07,2021-W05,477,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-08,2021-W06,475,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-09,2021-W06,467,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-10,2021-W06,477,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-11,2021-W06,461,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-12,2021-W06,465,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-13,2021-W06,489,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-14,2021-W06,500,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-15,2021-W07,501,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-16,2021-W07,509,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-17,2021-W07,497,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-18,2021-W07,503,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-19,2021-W07,492,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-20,2021-W07,502,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-21,2021-W07,520,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-22,2021-W08,492,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-23,2021-W08,469,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-24,2021-W08,498,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-25,2021-W08,504,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-26,2021-W08,509,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-27,2021-W08,524,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-02-28,2021-W08,564,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-01,2021-W09,569,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-02,2021-W09,566,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-03,2021-W09,573,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-04,2021-W09,596,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-05,2021-W09,589,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-06,2021-W09,612,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
Estonia,Daily hospital occupancy,2021-03-07,2021-W09,640,Country_API,https://www.terviseamet.ee/et/koroonaviirus/avaandmed
